id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
ATP6V0E2	1	0.5031	0.50249	0.851019	6718	0	-0.85884	0.4969	0.49628	0.894306	5473	0	-0.85884
ATP5C1	1	0.5031	0.50249	0.851019	6719	0	-0.85884	0.4969	0.49628	0.894306	5498	0	-0.85884
CBY3	1	0.5031	0.50249	0.851019	6720	0	-0.85884	0.4969	0.49628	0.894306	4995	0	-0.85884
CC2D1B	1	0.5031	0.50249	0.851019	6721	0	-0.85884	0.4969	0.49628	0.894306	4994	0	-0.85884
ATAD3A	1	0.5031	0.50249	0.851019	6722	0	-0.85884	0.4969	0.49628	0.894306	5494	0	-0.85884
CBY1	1	0.5031	0.50249	0.851019	6723	0	-0.85884	0.4969	0.49628	0.894306	4993	0	-0.85884
CCDC126	1	0.5031	0.50249	0.851019	6724	0	-0.85884	0.4969	0.49628	0.894306	5038	0	-0.85884
ASXL2	1	0.5031	0.50249	0.851019	6725	0	-0.85884	0.4969	0.49628	0.894306	5495	0	-0.85884
CCDC103	1	0.5031	0.50249	0.851019	6726	0	-0.85884	0.4969	0.49628	0.894306	4989	0	-0.85884
CCDC116	1	0.5031	0.50249	0.851019	6727	0	-0.85884	0.4969	0.49628	0.894306	4991	0	-0.85884
ATG2B	1	0.5031	0.50249	0.851019	6728	0	-0.85884	0.4969	0.49628	0.894306	5489	0	-0.85884
ATG14	1	0.5031	0.50249	0.851019	6729	0	-0.85884	0.4969	0.49628	0.894306	5487	0	-0.85884
ATOH8	1	0.5031	0.50249	0.851019	6730	0	-0.85884	0.4969	0.49628	0.894306	5496	0	-0.85884
CARMIL1	1	0.5031	0.50249	0.851019	6731	0	-0.85884	0.4969	0.49628	0.894306	4980	0	-0.85884
CBS	1	0.5031	0.50249	0.851019	6732	0	-0.85884	0.4969	0.49628	0.894306	4987	0	-0.85884
ATF3	1	0.5031	0.50249	0.851019	6733	0	-0.85884	0.4969	0.49628	0.894306	5491	0	-0.85884
ATG13	1	0.5031	0.50249	0.851019	6734	0	-0.85884	0.4969	0.49628	0.894306	5488	0	-0.85884
CAV1	1	0.5031	0.50249	0.851019	6735	0	-0.85884	0.4969	0.49628	0.894306	4979	0	-0.85884
CD70	1	0.5031	0.50249	0.851019	6736	0	-0.85884	0.4969	0.49628	0.894306	5031	0	-0.85884
CHCHD5	1	0.5031	0.50249	0.851019	6737	0	-0.85884	0.4969	0.49628	0.894306	4958	0	-0.85884
ADAMTS19	1	0.5031	0.50249	0.851019	6738	0	-0.85884	0.4969	0.49628	0.894306	5198	0	-0.85884
ADD1	1	0.5031	0.50249	0.851019	6739	0	-0.85884	0.4969	0.49628	0.894306	5200	0	-0.85884
ADCY10	1	0.5031	0.50249	0.851019	6740	0	-0.85884	0.4969	0.49628	0.894306	5197	0	-0.85884
ADAM9	1	0.5031	0.50249	0.851019	6741	0	-0.85884	0.4969	0.49628	0.894306	5204	0	-0.85884
ADAM12	1	0.5031	0.50249	0.851019	6742	0	-0.85884	0.4969	0.49628	0.894306	5205	0	-0.85884
ADAMTS18	1	0.5031	0.50249	0.851019	6743	0	-0.85884	0.4969	0.49628	0.894306	5201	0	-0.85884
CHEK1	1	0.5031	0.50249	0.851019	6744	0	-0.85884	0.4969	0.49628	0.894306	4957	0	-0.85884
AFF4	1	0.5031	0.50249	0.851019	6745	0	-0.85884	0.4969	0.49628	0.894306	5209	0	-0.85884
ADPGK	1	0.5031	0.50249	0.851019	6746	0	-0.85884	0.4969	0.49628	0.894306	5207	0	-0.85884
CFAP221	1	0.5031	0.50249	0.851019	6747	0	-0.85884	0.4969	0.49628	0.894306	4947	0	-0.85884
CFAP36	1	0.5031	0.50249	0.851019	6748	0	-0.85884	0.4969	0.49628	0.894306	4944	0	-0.85884
CGNL1	1	0.5031	0.50249	0.851019	6749	0	-0.85884	0.4969	0.49628	0.894306	4945	0	-0.85884
ADGRG1	1	0.5031	0.50249	0.851019	6750	0	-0.85884	0.4969	0.49628	0.894306	5214	0	-0.85884
ADNP	1	0.5031	0.50249	0.851019	6751	0	-0.85884	0.4969	0.49628	0.894306	5208	0	-0.85884
ADGRL2	1	0.5031	0.50249	0.851019	6752	0	-0.85884	0.4969	0.49628	0.894306	5211	0	-0.85884
CIDEB	1	0.5031	0.50249	0.851019	6753	0	-0.85884	0.4969	0.49628	0.894306	4974	0	-0.85884
ACPP	1	0.5031	0.50249	0.851019	6754	0	-0.85884	0.4969	0.49628	0.894306	5231	0	-0.85884
ACRBP	1	0.5031	0.50249	0.851019	6755	0	-0.85884	0.4969	0.49628	0.894306	5234	0	-0.85884
CIB3	1	0.5031	0.50249	0.851019	6756	0	-0.85884	0.4969	0.49628	0.894306	4954	0	-0.85884
ACAT1	1	0.5031	0.50249	0.851019	6757	0	-0.85884	0.4969	0.49628	0.894306	5219	0	-0.85884
CLCC1	1	0.5031	0.50249	0.851019	6758	0	-0.85884	0.4969	0.49628	0.894306	4975	0	-0.85884
ACER2	1	0.5031	0.50249	0.851019	6759	0	-0.85884	0.4969	0.49628	0.894306	5232	0	-0.85884
CISD3	1	0.5031	0.50249	0.851019	6760	0	-0.85884	0.4969	0.49628	0.894306	4978	0	-0.85884
ADAM11	1	0.5031	0.50249	0.851019	6761	0	-0.85884	0.4969	0.49628	0.894306	5202	0	-0.85884
ADAD1	1	0.5031	0.50249	0.851019	6762	0	-0.85884	0.4969	0.49628	0.894306	5203	0	-0.85884
CHERP	1	0.5031	0.50249	0.851019	6763	0	-0.85884	0.4969	0.49628	0.894306	4960	0	-0.85884
CHKB	1	0.5031	0.50249	0.851019	6764	0	-0.85884	0.4969	0.49628	0.894306	4959	0	-0.85884
ACVR2A	1	0.5031	0.50249	0.851019	6765	0	-0.85884	0.4969	0.49628	0.894306	5229	0	-0.85884
CHUK	1	0.5031	0.50249	0.851019	6766	0	-0.85884	0.4969	0.49628	0.894306	4955	0	-0.85884
ACYP1	1	0.5031	0.50249	0.851019	6767	0	-0.85884	0.4969	0.49628	0.894306	5228	0	-0.85884
CHRNA6	1	0.5031	0.50249	0.851019	6768	0	-0.85884	0.4969	0.49628	0.894306	4952	0	-0.85884
AGXT	1	0.5031	0.50249	0.851019	6769	0	-0.85884	0.4969	0.49628	0.894306	5235	0	-0.85884
CDK15	1	0.5031	0.50249	0.851019	6770	0	-0.85884	0.4969	0.49628	0.894306	4927	0	-0.85884
CDK5R2	1	0.5031	0.50249	0.851019	6771	0	-0.85884	0.4969	0.49628	0.894306	4934	0	-0.85884
ANTXR2	1	0.5031	0.50249	0.851019	6772	0	-0.85884	0.4969	0.49628	0.894306	5252	0	-0.85884
CDIPT	1	0.5031	0.50249	0.851019	6773	0	-0.85884	0.4969	0.49628	0.894306	4932	0	-0.85884
CDV3	1	0.5031	0.50249	0.851019	6774	0	-0.85884	0.4969	0.49628	0.894306	4935	0	-0.85884
ALPK1	1	0.5031	0.50249	0.851019	6775	0	-0.85884	0.4969	0.49628	0.894306	5242	0	-0.85884
CDKN2AIPNL	1	0.5031	0.50249	0.851019	6776	0	-0.85884	0.4969	0.49628	0.894306	4941	0	-0.85884
ANKAR	1	0.5031	0.50249	0.851019	6777	0	-0.85884	0.4969	0.49628	0.894306	5239	0	-0.85884
AP2S1	1	0.5031	0.50249	0.851019	6778	0	-0.85884	0.4969	0.49628	0.894306	5248	0	-0.85884
AP1G2	1	0.5031	0.50249	0.851019	6779	0	-0.85884	0.4969	0.49628	0.894306	5250	0	-0.85884
AP5B1	1	0.5031	0.50249	0.851019	6780	0	-0.85884	0.4969	0.49628	0.894306	5455	0	-0.85884
AP3S1	1	0.5031	0.50249	0.851019	6781	0	-0.85884	0.4969	0.49628	0.894306	5454	0	-0.85884
CDC25A	1	0.5031	0.50249	0.851019	6782	0	-0.85884	0.4969	0.49628	0.894306	4931	0	-0.85884
ANXA1	1	0.5031	0.50249	0.851019	6783	0	-0.85884	0.4969	0.49628	0.894306	5254	0	-0.85884
CDA	1	0.5031	0.50249	0.851019	6784	0	-0.85884	0.4969	0.49628	0.894306	5024	0	-0.85884
AOAH	1	0.5031	0.50249	0.851019	6785	0	-0.85884	0.4969	0.49628	0.894306	5253	0	-0.85884
AK6	1	0.5031	0.50249	0.851019	6786	0	-0.85884	0.4969	0.49628	0.894306	5256	0	-0.85884
CEP76	1	0.5031	0.50249	0.851019	6787	0	-0.85884	0.4969	0.49628	0.894306	4971	0	-0.85884
AKIRIN2	1	0.5031	0.50249	0.851019	6788	0	-0.85884	0.4969	0.49628	0.894306	5271	0	-0.85884
AKAP8	1	0.5031	0.50249	0.851019	6789	0	-0.85884	0.4969	0.49628	0.894306	5257	0	-0.85884
CEPT1	1	0.5031	0.50249	0.851019	6790	0	-0.85884	0.4969	0.49628	0.894306	4972	0	-0.85884
CES4A	1	0.5031	0.50249	0.851019	6791	0	-0.85884	0.4969	0.49628	0.894306	4950	0	-0.85884
AHSP	1	0.5031	0.50249	0.851019	6792	0	-0.85884	0.4969	0.49628	0.894306	5263	0	-0.85884
CEP89	1	0.5031	0.50249	0.851019	6793	0	-0.85884	0.4969	0.49628	0.894306	4973	0	-0.85884
ALKBH8	1	0.5031	0.50249	0.851019	6794	0	-0.85884	0.4969	0.49628	0.894306	5267	0	-0.85884
ALG8	1	0.5031	0.50249	0.851019	6795	0	-0.85884	0.4969	0.49628	0.894306	5265	0	-0.85884
CEBPZ	1	0.5031	0.50249	0.851019	6796	0	-0.85884	0.4969	0.49628	0.894306	4966	0	-0.85884
CELSR3	1	0.5031	0.50249	0.851019	6797	0	-0.85884	0.4969	0.49628	0.894306	4968	0	-0.85884
ALDOC	1	0.5031	0.50249	0.851019	6798	0	-0.85884	0.4969	0.49628	0.894306	5269	0	-0.85884
ALDH9A1	1	0.5031	0.50249	0.851019	6799	0	-0.85884	0.4969	0.49628	0.894306	5272	0	-0.85884
CENPF	1	0.5031	0.50249	0.851019	6800	0	-0.85884	0.4969	0.49628	0.894306	4976	0	-0.85884
ALG11	1	0.5031	0.50249	0.851019	6801	0	-0.85884	0.4969	0.49628	0.894306	5266	0	-0.85884
FAM46B	1	0.5031	0.50249	0.851019	6802	0	-0.85884	0.4969	0.49628	0.894306	5320	0	-0.85884
GART	1	0.5031	0.50249	0.851019	6803	0	-0.85884	0.4969	0.49628	0.894306	5340	0	-0.85884
FAM83E	1	0.5031	0.50249	0.851019	6804	0	-0.85884	0.4969	0.49628	0.894306	5319	0	-0.85884
FAM83C	1	0.5031	0.50249	0.851019	6805	0	-0.85884	0.4969	0.49628	0.894306	5318	0	-0.85884
FAM229A	1	0.5031	0.50249	0.851019	6806	0	-0.85884	0.4969	0.49628	0.894306	5313	0	-0.85884
GFI1	1	0.5031	0.50249	0.851019	6807	0	-0.85884	0.4969	0.49628	0.894306	5224	0	-0.85884
FAM216B	1	0.5031	0.50249	0.851019	6808	0	-0.85884	0.4969	0.49628	0.894306	5221	0	-0.85884
FAM228A	1	0.5031	0.50249	0.851019	6809	0	-0.85884	0.4969	0.49628	0.894306	5326	0	-0.85884
GATA1	1	0.5031	0.50249	0.851019	6810	0	-0.85884	0.4969	0.49628	0.894306	5343	0	-0.85884
FAM98B	1	0.5031	0.50249	0.851019	6811	0	-0.85884	0.4969	0.49628	0.894306	5342	0	-0.85884
FBP2	1	0.5031	0.50249	0.851019	6812	0	-0.85884	0.4969	0.49628	0.894306	5347	0	-0.85884
GAL3ST4	1	0.5031	0.50249	0.851019	6813	0	-0.85884	0.4969	0.49628	0.894306	5277	0	-0.85884
GFRA3	1	0.5031	0.50249	0.851019	6814	0	-0.85884	0.4969	0.49628	0.894306	5220	0	-0.85884
GAL3ST1	1	0.5031	0.50249	0.851019	6815	0	-0.85884	0.4969	0.49628	0.894306	5278	0	-0.85884
FAT1	1	0.5031	0.50249	0.851019	6816	0	-0.85884	0.4969	0.49628	0.894306	5349	0	-0.85884
FANCL	1	0.5031	0.50249	0.851019	6817	0	-0.85884	0.4969	0.49628	0.894306	5346	0	-0.85884
GALNT9	1	0.5031	0.50249	0.851019	6818	0	-0.85884	0.4969	0.49628	0.894306	5312	0	-0.85884
GALNT15	1	0.5031	0.50249	0.851019	6819	0	-0.85884	0.4969	0.49628	0.894306	5285	0	-0.85884
GALNT3	1	0.5031	0.50249	0.851019	6820	0	-0.85884	0.4969	0.49628	0.894306	5286	0	-0.85884
FAM163A	1	0.5031	0.50249	0.851019	6821	0	-0.85884	0.4969	0.49628	0.894306	5210	0	-0.85884
FRMD6	1	0.5031	0.50249	0.851019	6822	0	-0.85884	0.4969	0.49628	0.894306	5294	0	-0.85884
GLYAT	1	0.5031	0.50249	0.851019	6823	0	-0.85884	0.4969	0.49628	0.894306	5259	0	-0.85884
GLIS2	1	0.5031	0.50249	0.851019	6824	0	-0.85884	0.4969	0.49628	0.894306	5260	0	-0.85884
FAM159A	1	0.5031	0.50249	0.851019	6825	0	-0.85884	0.4969	0.49628	0.894306	5255	0	-0.85884
FOXA3	1	0.5031	0.50249	0.851019	6826	0	-0.85884	0.4969	0.49628	0.894306	5310	0	-0.85884
GPER1	1	0.5031	0.50249	0.851019	6827	0	-0.85884	0.4969	0.49628	0.894306	5441	0	-0.85884
GCA	1	0.5031	0.50249	0.851019	6828	0	-0.85884	0.4969	0.49628	0.894306	5345	0	-0.85884
GPBP1	1	0.5031	0.50249	0.851019	6829	0	-0.85884	0.4969	0.49628	0.894306	5443	0	-0.85884
FRMD4B	1	0.5031	0.50249	0.851019	6830	0	-0.85884	0.4969	0.49628	0.894306	5302	0	-0.85884
FAM204A	1	0.5031	0.50249	0.851019	6831	0	-0.85884	0.4969	0.49628	0.894306	5225	0	-0.85884
GNAS	1	0.5031	0.50249	0.851019	6832	0	-0.85884	0.4969	0.49628	0.894306	5244	0	-0.85884
GCK	1	0.5031	0.50249	0.851019	6833	0	-0.85884	0.4969	0.49628	0.894306	5222	0	-0.85884
GCFC2	1	0.5031	0.50249	0.851019	6834	0	-0.85884	0.4969	0.49628	0.894306	5330	0	-0.85884
FAM19A2	1	0.5031	0.50249	0.851019	6835	0	-0.85884	0.4969	0.49628	0.894306	5233	0	-0.85884
FAM193A	1	0.5031	0.50249	0.851019	6836	0	-0.85884	0.4969	0.49628	0.894306	5206	0	-0.85884
GNAI1	1	0.5031	0.50249	0.851019	6837	0	-0.85884	0.4969	0.49628	0.894306	5241	0	-0.85884
FAM198B	1	0.5031	0.50249	0.851019	6838	0	-0.85884	0.4969	0.49628	0.894306	5226	0	-0.85884
FOXF2	1	0.5031	0.50249	0.851019	6839	0	-0.85884	0.4969	0.49628	0.894306	5308	0	-0.85884
GPAT4	1	0.5031	0.50249	0.851019	6840	0	-0.85884	0.4969	0.49628	0.894306	5460	0	-0.85884
FHL1	1	0.5031	0.50249	0.851019	6841	0	-0.85884	0.4969	0.49628	0.894306	5275	0	-0.85884
FIS1	1	0.5031	0.50249	0.851019	6842	0	-0.85884	0.4969	0.49628	0.894306	5282	0	-0.85884
FIGNL2	1	0.5031	0.50249	0.851019	6843	0	-0.85884	0.4969	0.49628	0.894306	5281	0	-0.85884
FRMPD3	1	0.5031	0.50249	0.851019	6844	0	-0.85884	0.4969	0.49628	0.894306	5299	0	-0.85884
FGF23	1	0.5031	0.50249	0.851019	6845	0	-0.85884	0.4969	0.49628	0.894306	5274	0	-0.85884
FGF18	1	0.5031	0.50249	0.851019	6846	0	-0.85884	0.4969	0.49628	0.894306	5276	0	-0.85884
FST	1	0.5031	0.50249	0.851019	6847	0	-0.85884	0.4969	0.49628	0.894306	5301	0	-0.85884
FUBP3	1	0.5031	0.50249	0.851019	6848	0	-0.85884	0.4969	0.49628	0.894306	5300	0	-0.85884
GOSR1	1	0.5031	0.50249	0.851019	6849	0	-0.85884	0.4969	0.49628	0.894306	5465	0	-0.85884
GNB3	1	0.5031	0.50249	0.851019	6850	0	-0.85884	0.4969	0.49628	0.894306	5245	0	-0.85884
FLT4	1	0.5031	0.50249	0.851019	6851	0	-0.85884	0.4969	0.49628	0.894306	5306	0	-0.85884
GNB1L	1	0.5031	0.50249	0.851019	6852	0	-0.85884	0.4969	0.49628	0.894306	5236	0	-0.85884
FNBP1	1	0.5031	0.50249	0.851019	6853	0	-0.85884	0.4969	0.49628	0.894306	5303	0	-0.85884
GOLGA3	1	0.5031	0.50249	0.851019	6854	0	-0.85884	0.4969	0.49628	0.894306	5453	0	-0.85884
GOLIM4	1	0.5031	0.50249	0.851019	6855	0	-0.85884	0.4969	0.49628	0.894306	5450	0	-0.85884
FKBP9	1	0.5031	0.50249	0.851019	6856	0	-0.85884	0.4969	0.49628	0.894306	5279	0	-0.85884
GOLGA7B	1	0.5031	0.50249	0.851019	6857	0	-0.85884	0.4969	0.49628	0.894306	5448	0	-0.85884
FKTN	1	0.5031	0.50249	0.851019	6858	0	-0.85884	0.4969	0.49628	0.894306	5280	0	-0.85884
GFRAL	1	0.5031	0.50249	0.851019	6859	0	-0.85884	0.4969	0.49628	0.894306	5218	0	-0.85884
FBXW12	1	0.5031	0.50249	0.851019	6860	0	-0.85884	0.4969	0.49628	0.894306	5333	0	-0.85884
GHRH	1	0.5031	0.50249	0.851019	6861	0	-0.85884	0.4969	0.49628	0.894306	5230	0	-0.85884
GABRB2	1	0.5031	0.50249	0.851019	6862	0	-0.85884	0.4969	0.49628	0.894306	5295	0	-0.85884
FBXO8	1	0.5031	0.50249	0.851019	6863	0	-0.85884	0.4969	0.49628	0.894306	5332	0	-0.85884
GADL1	1	0.5031	0.50249	0.851019	6864	0	-0.85884	0.4969	0.49628	0.894306	5305	0	-0.85884
FBXO30	1	0.5031	0.50249	0.851019	6865	0	-0.85884	0.4969	0.49628	0.894306	5334	0	-0.85884
GABRR3	1	0.5031	0.50249	0.851019	6866	0	-0.85884	0.4969	0.49628	0.894306	5307	0	-0.85884
FBXO32	1	0.5031	0.50249	0.851019	6867	0	-0.85884	0.4969	0.49628	0.894306	5335	0	-0.85884
GHRL	1	0.5031	0.50249	0.851019	6868	0	-0.85884	0.4969	0.49628	0.894306	5227	0	-0.85884
FGB	1	0.5031	0.50249	0.851019	6869	0	-0.85884	0.4969	0.49628	0.894306	5289	0	-0.85884
GJD3	1	0.5031	0.50249	0.851019	6870	0	-0.85884	0.4969	0.49628	0.894306	5213	0	-0.85884
GLB1	1	0.5031	0.50249	0.851019	6871	0	-0.85884	0.4969	0.49628	0.894306	5261	0	-0.85884
FGF17	1	0.5031	0.50249	0.851019	6872	0	-0.85884	0.4969	0.49628	0.894306	5283	0	-0.85884
FER1L5	1	0.5031	0.50249	0.851019	6873	0	-0.85884	0.4969	0.49628	0.894306	5292	0	-0.85884
FBXW7	1	0.5031	0.50249	0.851019	6874	0	-0.85884	0.4969	0.49628	0.894306	5336	0	-0.85884
GINS2	1	0.5031	0.50249	0.851019	6875	0	-0.85884	0.4969	0.49628	0.894306	5199	0	-0.85884
FER	1	0.5031	0.50249	0.851019	6876	0	-0.85884	0.4969	0.49628	0.894306	5291	0	-0.85884
FDXR	1	0.5031	0.50249	0.851019	6877	0	-0.85884	0.4969	0.49628	0.894306	5284	0	-0.85884
GSDMC	1	0.5031	0.50249	0.851019	6878	0	-0.85884	0.4969	0.49628	0.894306	5379	0	-0.85884
GTF3C2	1	0.5031	0.50249	0.851019	6879	0	-0.85884	0.4969	0.49628	0.894306	5352	0	-0.85884
GRAMD2	1	0.5031	0.50249	0.851019	6880	0	-0.85884	0.4969	0.49628	0.894306	5480	0	-0.85884
GREM2	1	0.5031	0.50249	0.851019	6881	0	-0.85884	0.4969	0.49628	0.894306	5376	0	-0.85884
GUCY1A3	1	0.5031	0.50249	0.851019	6882	0	-0.85884	0.4969	0.49628	0.894306	5370	0	-0.85884
EMP2	1	0.5031	0.50249	0.851019	6883	0	-0.85884	0.4969	0.49628	0.894306	5104	0	-0.85884
HAVCR2	1	0.5031	0.50249	0.851019	6884	0	-0.85884	0.4969	0.49628	0.894306	5410	0	-0.85884
GUCY2F	1	0.5031	0.50249	0.851019	6885	0	-0.85884	0.4969	0.49628	0.894306	5365	0	-0.85884
GUF1	1	0.5031	0.50249	0.851019	6886	0	-0.85884	0.4969	0.49628	0.894306	5416	0	-0.85884
GPS2	1	0.5031	0.50249	0.851019	6887	0	-0.85884	0.4969	0.49628	0.894306	5478	0	-0.85884
ENTPD1	1	0.5031	0.50249	0.851019	6888	0	-0.85884	0.4969	0.49628	0.894306	5096	0	-0.85884
ENO3	1	0.5031	0.50249	0.851019	6889	0	-0.85884	0.4969	0.49628	0.894306	5097	0	-0.85884
EPS15	1	0.5031	0.50249	0.851019	6890	0	-0.85884	0.4969	0.49628	0.894306	5380	0	-0.85884
EPAS1	1	0.5031	0.50249	0.851019	6891	0	-0.85884	0.4969	0.49628	0.894306	5098	0	-0.85884
GPI	1	0.5031	0.50249	0.851019	6892	0	-0.85884	0.4969	0.49628	0.894306	5467	0	-0.85884
GPR50	1	0.5031	0.50249	0.851019	6893	0	-0.85884	0.4969	0.49628	0.894306	5486	0	-0.85884
ENDOV	1	0.5031	0.50249	0.851019	6894	0	-0.85884	0.4969	0.49628	0.894306	5103	0	-0.85884
ENO1	1	0.5031	0.50249	0.851019	6895	0	-0.85884	0.4969	0.49628	0.894306	5100	0	-0.85884
GPR18	1	0.5031	0.50249	0.851019	6896	0	-0.85884	0.4969	0.49628	0.894306	5468	0	-0.85884
HERC5	1	0.5031	0.50249	0.851019	6897	0	-0.85884	0.4969	0.49628	0.894306	4984	0	-0.85884
HES2	1	0.5031	0.50249	0.851019	6898	0	-0.85884	0.4969	0.49628	0.894306	4986	0	-0.85884
HECTD3	1	0.5031	0.50249	0.851019	6899	0	-0.85884	0.4969	0.49628	0.894306	5403	0	-0.85884
HELB	1	0.5031	0.50249	0.851019	6900	0	-0.85884	0.4969	0.49628	0.894306	5011	0	-0.85884
HEY2	1	0.5031	0.50249	0.851019	6901	0	-0.85884	0.4969	0.49628	0.894306	4981	0	-0.85884
HMOX1	1	0.5031	0.50249	0.851019	6902	0	-0.85884	0.4969	0.49628	0.894306	5022	0	-0.85884
HOOK3	1	0.5031	0.50249	0.851019	6903	0	-0.85884	0.4969	0.49628	0.894306	5018	0	-0.85884
HIGD1A	1	0.5031	0.50249	0.851019	6904	0	-0.85884	0.4969	0.49628	0.894306	5047	0	-0.85884
HMGA1	1	0.5031	0.50249	0.851019	6905	0	-0.85884	0.4969	0.49628	0.894306	5020	0	-0.85884
HEATR9	1	0.5031	0.50249	0.851019	6906	0	-0.85884	0.4969	0.49628	0.894306	5404	0	-0.85884
HCN4	1	0.5031	0.50249	0.851019	6907	0	-0.85884	0.4969	0.49628	0.894306	5396	0	-0.85884
EMC4	1	0.5031	0.50249	0.851019	6908	0	-0.85884	0.4969	0.49628	0.894306	5102	0	-0.85884
HCLS1	1	0.5031	0.50249	0.851019	6909	0	-0.85884	0.4969	0.49628	0.894306	5423	0	-0.85884
EML2	1	0.5031	0.50249	0.851019	6910	0	-0.85884	0.4969	0.49628	0.894306	5101	0	-0.85884
HCRTR1	1	0.5031	0.50249	0.851019	6911	0	-0.85884	0.4969	0.49628	0.894306	5392	0	-0.85884
HDDC3	1	0.5031	0.50249	0.851019	6912	0	-0.85884	0.4969	0.49628	0.894306	5400	0	-0.85884
HEATR5B	1	0.5031	0.50249	0.851019	6913	0	-0.85884	0.4969	0.49628	0.894306	5402	0	-0.85884
HDAC3	1	0.5031	0.50249	0.851019	6914	0	-0.85884	0.4969	0.49628	0.894306	5391	0	-0.85884
HDAC6	1	0.5031	0.50249	0.851019	6915	0	-0.85884	0.4969	0.49628	0.894306	5394	0	-0.85884
ERAP1	1	0.5031	0.50249	0.851019	6916	0	-0.85884	0.4969	0.49628	0.894306	5477	0	-0.85884
ERAS	1	0.5031	0.50249	0.851019	6917	0	-0.85884	0.4969	0.49628	0.894306	5470	0	-0.85884
ESX1	1	0.5031	0.50249	0.851019	6918	0	-0.85884	0.4969	0.49628	0.894306	5430	0	-0.85884
ESF1	1	0.5031	0.50249	0.851019	6919	0	-0.85884	0.4969	0.49628	0.894306	5447	0	-0.85884
ESYT3	1	0.5031	0.50249	0.851019	6920	0	-0.85884	0.4969	0.49628	0.894306	5436	0	-0.85884
ERICH4	1	0.5031	0.50249	0.851019	6921	0	-0.85884	0.4969	0.49628	0.894306	5500	0	-0.85884
ERCC8	1	0.5031	0.50249	0.851019	6922	0	-0.85884	0.4969	0.49628	0.894306	5471	0	-0.85884
ERGIC1	1	0.5031	0.50249	0.851019	6923	0	-0.85884	0.4969	0.49628	0.894306	5472	0	-0.85884
EPX	1	0.5031	0.50249	0.851019	6924	0	-0.85884	0.4969	0.49628	0.894306	5479	0	-0.85884
EXOSC8	1	0.5031	0.50249	0.851019	6925	0	-0.85884	0.4969	0.49628	0.894306	5238	0	-0.85884
EXOSC10	1	0.5031	0.50249	0.851019	6926	0	-0.85884	0.4969	0.49628	0.894306	5247	0	-0.85884
FAM103A1	1	0.5031	0.50249	0.851019	6927	0	-0.85884	0.4969	0.49628	0.894306	5273	0	-0.85884
F3	1	0.5031	0.50249	0.851019	6928	0	-0.85884	0.4969	0.49628	0.894306	5243	0	-0.85884
EWSR1	1	0.5031	0.50249	0.851019	6929	0	-0.85884	0.4969	0.49628	0.894306	5456	0	-0.85884
ETV6	1	0.5031	0.50249	0.851019	6930	0	-0.85884	0.4969	0.49628	0.894306	5437	0	-0.85884
EPT1	1	0.5031	0.50249	0.851019	6931	0	-0.85884	0.4969	0.49628	0.894306	5378	0	-0.85884
EXOC3L1	1	0.5031	0.50249	0.851019	6932	0	-0.85884	0.4969	0.49628	0.894306	5351	0	-0.85884
NFX1	4	0.50835	0.51406	0.870478	6933	1	-1.1411	0.78151	0.78145	0.967438	9479	0	-1.1411
CACNA1E	5	0.53143	0.55126	0.92283	6934	1	-0.1936	0.85062	0.85069	0.988184	9915	0	-0.1936
LOC103351908	4	0.53863	0.54101	0.915717	6935	1	1.5508	0.0088609	0.024213	0.805853	152	3	1.5508
GKAP1	4	0.53863	0.54101	0.915717	6936	1	-1.1262	0.93594	0.93594	0.995121	11037	0	-1.1262
SMG7	4	0.53863	0.54101	0.915717	6937	1	0.34107	0.612	0.61174	0.926284	7236	0	0.34107
GPC6	1	0.58711	0.58638	0.92283	6938	0	0.08477	0.41289	0.41277	0.894306	4864	0	0.08477
CCRL2	1	0.58741	0.58668	0.92283	6939	0	0.076936	0.41259	0.41248	0.894306	4863	0	0.076936
LOC100345124	1	0.58759	0.58686	0.92283	6940	0	0.095029	0.41241	0.41229	0.894306	4862	0	0.095029
FBXO9	1	0.58783	0.58708	0.92283	6941	0	0.078839	0.41217	0.41206	0.894306	4861	0	0.078839
FAM114A1	1	0.58798	0.58722	0.92283	6942	0	0.12347	0.41202	0.4119	0.894306	4860	0	0.12347
SNTN	1	0.58807	0.58731	0.92283	6943	0	0.090922	0.41193	0.41182	0.894306	4859	0	0.090922
CCDC85A	1	0.58834	0.58761	0.92283	6944	0	0.11402	0.41166	0.41155	0.894306	4858	0	0.11402
MTR	1	0.58843	0.58769	0.92283	6945	0	0.091911	0.41157	0.41146	0.894306	4857	0	0.091911
LOC103350400	1	0.58864	0.58789	0.92283	6946	0	0.142	0.41136	0.41124	0.894306	4856	0	0.142
LOC100359168	1	0.58891	0.58814	0.92283	6947	0	0.085321	0.41109	0.41097	0.894306	4855	0	0.085321
CALN1	1	0.58897	0.5882	0.92283	6948	0	0.13645	0.41103	0.41091	0.894306	4854	0	0.13645
CACFD1	1	0.58909	0.58832	0.92283	6949	0	0.091937	0.41091	0.4108	0.894306	4853	0	0.091937
FAM168A	1	0.58939	0.58863	0.92283	6950	0	0.16115	0.41061	0.41051	0.894306	4849	0	0.16115
