id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
LOC100350631	1	0.52463	0.5242	0.852414	7451	0	-0.50739	0.47537	0.47522	0.882595	6517	0	-0.50739
HRASLS5	1	0.52463	0.5242	0.852414	7452	0	-0.50739	0.47537	0.47522	0.882595	7015	0	-0.50739
LOC100350606	1	0.52463	0.5242	0.852414	7453	0	-0.50739	0.47537	0.47522	0.882595	6519	0	-0.50739
HPS5	1	0.52463	0.5242	0.852414	7454	0	-0.50739	0.47537	0.47522	0.882595	7016	0	-0.50739
LOC100352423	1	0.52463	0.5242	0.852414	7455	0	-0.50739	0.47537	0.47522	0.882595	6576	0	-0.50739
HOXC10	1	0.52463	0.5242	0.852414	7456	0	-0.50739	0.47537	0.47522	0.882595	6946	0	-0.50739
HOOK1	1	0.52463	0.5242	0.852414	7457	0	-0.50739	0.47537	0.47522	0.882595	6938	0	-0.50739
IQGAP2	1	0.52463	0.5242	0.852414	7458	0	-0.50739	0.47537	0.47522	0.882595	6902	0	-0.50739
LOC100352574	1	0.52463	0.5242	0.852414	7459	0	-0.50739	0.47537	0.47522	0.882595	6419	0	-0.50739
LOC100352637	1	0.52463	0.5242	0.852414	7460	0	-0.50739	0.47537	0.47522	0.882595	6439	0	-0.50739
HNRNPUL1	1	0.52463	0.5242	0.852414	7461	0	-0.50739	0.47537	0.47522	0.882595	6944	0	-0.50739
LOC100352568	1	0.52463	0.5242	0.852414	7462	0	-0.50739	0.47537	0.47522	0.882595	6428	0	-0.50739
IQCH	1	0.52463	0.5242	0.852414	7463	0	-0.50739	0.47537	0.47522	0.882595	6881	0	-0.50739
IPCEF1	1	0.52463	0.5242	0.852414	7464	0	-0.50739	0.47537	0.47522	0.882595	6891	0	-0.50739
LOC100350366	1	0.52463	0.5242	0.852414	7465	0	-0.50739	0.47537	0.47522	0.882595	6509	0	-0.50739
LOC100352550	1	0.52463	0.5242	0.852414	7466	0	-0.50739	0.47537	0.47522	0.882595	6427	0	-0.50739
LOC100352478	1	0.52463	0.5242	0.852414	7467	0	-0.50739	0.47537	0.47522	0.882595	6579	0	-0.50739
LOC103346267	1	0.52463	0.5242	0.852414	7468	0	-0.50739	0.47537	0.47522	0.882595	5786	0	-0.50739
LOC103346161	1	0.52463	0.5242	0.852414	7469	0	-0.50739	0.47537	0.47522	0.882595	5821	0	-0.50739
LOC103346305	1	0.52463	0.5242	0.852414	7470	0	-0.50739	0.47537	0.47522	0.882595	5777	0	-0.50739
LOC103346344	1	0.52463	0.5242	0.852414	7471	0	-0.50739	0.47537	0.47522	0.882595	5776	0	-0.50739
LOC100345049	1	0.52463	0.5242	0.852414	7472	0	-0.50739	0.47537	0.47522	0.882595	6727	0	-0.50739
GDF9	1	0.52463	0.5242	0.852414	7473	0	-0.50739	0.47537	0.47522	0.882595	6724	0	-0.50739
GDPD5	1	0.52463	0.5242	0.852414	7474	0	-0.50739	0.47537	0.47522	0.882595	6722	0	-0.50739
LOC103345910	1	0.52463	0.5242	0.852414	7475	0	-0.50739	0.47537	0.47522	0.882595	5828	0	-0.50739
LAMTOR3	1	0.52463	0.5242	0.852414	7476	0	-0.50739	0.47537	0.47522	0.882595	6633	0	-0.50739
LOC103346087	1	0.52463	0.5242	0.852414	7477	0	-0.50739	0.47537	0.47522	0.882595	5829	0	-0.50739
LOC103346060	1	0.52463	0.5242	0.852414	7478	0	-0.50739	0.47537	0.47522	0.882595	5830	0	-0.50739
LOC103346356	1	0.52463	0.5242	0.852414	7479	0	-0.50739	0.47537	0.47522	0.882595	5798	0	-0.50739
LOC103346674	1	0.52463	0.5242	0.852414	7480	0	-0.50739	0.47537	0.47522	0.882595	6099	0	-0.50739
LOC103346569	1	0.52463	0.5242	0.852414	7481	0	-0.50739	0.47537	0.47522	0.882595	6079	0	-0.50739
LOC103346705	1	0.52463	0.5242	0.852414	7482	0	-0.50739	0.47537	0.47522	0.882595	6089	0	-0.50739
GCSH	1	0.52463	0.5242	0.852414	7483	0	-0.50739	0.47537	0.47522	0.882595	6731	0	-0.50739
LOC103346726	1	0.52463	0.5242	0.852414	7484	0	-0.50739	0.47537	0.47522	0.882595	6088	0	-0.50739
LOC103346524	1	0.52463	0.5242	0.852414	7485	0	-0.50739	0.47537	0.47522	0.882595	6075	0	-0.50739
GDF3	1	0.52463	0.5242	0.852414	7486	0	-0.50739	0.47537	0.47522	0.882595	6728	0	-0.50739
LOC103346384	1	0.52463	0.5242	0.852414	7487	0	-0.50739	0.47537	0.47522	0.882595	5797	0	-0.50739
LOC103346395	1	0.52463	0.5242	0.852414	7488	0	-0.50739	0.47537	0.47522	0.882595	6080	0	-0.50739
LAP3	1	0.52463	0.5242	0.852414	7489	0	-0.50739	0.47537	0.47522	0.882595	6634	0	-0.50739
LOC103346516	1	0.52463	0.5242	0.852414	7490	0	-0.50739	0.47537	0.47522	0.882595	6086	0	-0.50739
LOC103345782	1	0.52463	0.5242	0.852414	7491	0	-0.50739	0.47537	0.47522	0.882595	5826	0	-0.50739
LOC103345539	1	0.52463	0.5242	0.852414	7492	0	-0.50739	0.47537	0.47522	0.882595	5816	0	-0.50739
KYNU	1	0.52463	0.5242	0.852414	7493	0	-0.50739	0.47537	0.47522	0.882595	6715	0	-0.50739
LOC103345660	1	0.52463	0.5242	0.852414	7494	0	-0.50739	0.47537	0.47522	0.882595	5806	0	-0.50739
LOC103345686	1	0.52463	0.5242	0.852414	7495	0	-0.50739	0.47537	0.47522	0.882595	5804	0	-0.50739
LOC100345383	1	0.52463	0.5242	0.852414	7496	0	-0.50739	0.47537	0.47522	0.882595	7358	0	-0.50739
LOC103345437	1	0.52463	0.5242	0.852414	7497	0	-0.50739	0.47537	0.47522	0.882595	5813	0	-0.50739
LOC103345409	1	0.52463	0.5242	0.852414	7498	0	-0.50739	0.47537	0.47522	0.882595	5748	0	-0.50739
GJB5	1	0.52463	0.5242	0.852414	7499	0	-0.50739	0.47537	0.47522	0.882595	6736	0	-0.50739
GJB4	1	0.52463	0.5242	0.852414	7500	0	-0.50739	0.47537	0.47522	0.882595	6745	0	-0.50739
LOC103345435	1	0.52463	0.5242	0.852414	7501	0	-0.50739	0.47537	0.47522	0.882595	5746	0	-0.50739
KYAT3	1	0.52463	0.5242	0.852414	7502	0	-0.50739	0.47537	0.47522	0.882595	6711	0	-0.50739
LOC103345692	1	0.52463	0.5242	0.852414	7503	0	-0.50739	0.47537	0.47522	0.882595	5807	0	-0.50739
GHDC	1	0.52463	0.5242	0.852414	7504	0	-0.50739	0.47537	0.47522	0.882595	6742	0	-0.50739
LAMA1	1	0.52463	0.5242	0.852414	7505	0	-0.50739	0.47537	0.47522	0.882595	6698	0	-0.50739
LOC100345155	1	0.52463	0.5242	0.852414	7506	0	-0.50739	0.47537	0.47522	0.882595	7343	0	-0.50739
GGPS1	1	0.52463	0.5242	0.852414	7507	0	-0.50739	0.47537	0.47522	0.882595	6744	0	-0.50739
LAMA2	1	0.52463	0.5242	0.852414	7508	0	-0.50739	0.47537	0.47522	0.882595	6704	0	-0.50739
LOC103345766	1	0.52463	0.5242	0.852414	7509	0	-0.50739	0.47537	0.47522	0.882595	5808	0	-0.50739
LOC103345702	1	0.52463	0.5242	0.852414	7510	0	-0.50739	0.47537	0.47522	0.882595	5810	0	-0.50739
L3HYPDH	1	0.52463	0.5242	0.852414	7511	0	-0.50739	0.47537	0.47522	0.882595	6718	0	-0.50739
LAG3	1	0.52463	0.5242	0.852414	7512	0	-0.50739	0.47537	0.47522	0.882595	6699	0	-0.50739
GIT2	1	0.52463	0.5242	0.852414	7513	0	-0.50739	0.47537	0.47522	0.882595	6747	0	-0.50739
LOC100345302	1	0.52463	0.5242	0.852414	7514	0	-0.50739	0.47537	0.47522	0.882595	7321	0	-0.50739
GATSL3	1	0.52463	0.5242	0.852414	7515	0	-0.50739	0.47537	0.47522	0.882595	6764	0	-0.50739
LOC100345016	1	0.52463	0.5242	0.852414	7516	0	-0.50739	0.47537	0.47522	0.882595	6802	0	-0.50739
LOC103347395	1	0.52463	0.5242	0.852414	7517	0	-0.50739	0.47537	0.47522	0.882595	6070	0	-0.50739
LOC103347540	1	0.52463	0.5242	0.852414	7518	0	-0.50739	0.47537	0.47522	0.882595	6062	0	-0.50739
LOC103347563	1	0.52463	0.5242	0.852414	7519	0	-0.50739	0.47537	0.47522	0.882595	6137	0	-0.50739
LOC103347546	1	0.52463	0.5242	0.852414	7520	0	-0.50739	0.47537	0.47522	0.882595	6065	0	-0.50739
LBR	1	0.52463	0.5242	0.852414	7521	0	-0.50739	0.47537	0.47522	0.882595	6619	0	-0.50739
FUT11	1	0.52463	0.5242	0.852414	7522	0	-0.50739	0.47537	0.47522	0.882595	7038	0	-0.50739
LOC100345019	1	0.52463	0.5242	0.852414	7523	0	-0.50739	0.47537	0.47522	0.882595	6803	0	-0.50739
LOC103347315	1	0.52463	0.5242	0.852414	7524	0	-0.50739	0.47537	0.47522	0.882595	6068	0	-0.50739
LOC103347367	1	0.52463	0.5242	0.852414	7525	0	-0.50739	0.47537	0.47522	0.882595	6069	0	-0.50739
LOC103347334	1	0.52463	0.5242	0.852414	7526	0	-0.50739	0.47537	0.47522	0.882595	6066	0	-0.50739
LOC103347904	1	0.52463	0.5242	0.852414	7527	0	-0.50739	0.47537	0.47522	0.882595	6140	0	-0.50739
LOC103348651	1	0.52463	0.5242	0.852414	7528	0	-0.50739	0.47537	0.47522	0.882595	6156	0	-0.50739
LOC103348635	1	0.52463	0.5242	0.852414	7529	0	-0.50739	0.47537	0.47522	0.882595	6151	0	-0.50739
LOC103348993	1	0.52463	0.5242	0.852414	7530	0	-0.50739	0.47537	0.47522	0.882595	6155	0	-0.50739
FTSJ1	1	0.52463	0.5242	0.852414	7531	0	-0.50739	0.47537	0.47522	0.882595	7342	0	-0.50739
LOC103349054	1	0.52463	0.5242	0.852414	7532	0	-0.50739	0.47537	0.47522	0.882595	6154	0	-0.50739
LOC103348463	1	0.52463	0.5242	0.852414	7533	0	-0.50739	0.47537	0.47522	0.882595	6133	0	-0.50739
LCN2	1	0.52463	0.5242	0.852414	7534	0	-0.50739	0.47537	0.47522	0.882595	6624	0	-0.50739
LOC103348006	1	0.52463	0.5242	0.852414	7535	0	-0.50739	0.47537	0.47522	0.882595	6130	0	-0.50739
LOC103348239	1	0.52463	0.5242	0.852414	7536	0	-0.50739	0.47537	0.47522	0.882595	6132	0	-0.50739
LOC100344965	1	0.52463	0.5242	0.852414	7537	0	-0.50739	0.47537	0.47522	0.882595	6804	0	-0.50739
LOC103348429	1	0.52463	0.5242	0.852414	7538	0	-0.50739	0.47537	0.47522	0.882595	6135	0	-0.50739
LOC103347296	1	0.52463	0.5242	0.852414	7539	0	-0.50739	0.47537	0.47522	0.882595	6049	0	-0.50739
LOC103346836	1	0.52463	0.5242	0.852414	7540	0	-0.50739	0.47537	0.47522	0.882595	6054	0	-0.50739
GALNT1	1	0.52463	0.5242	0.852414	7541	0	-0.50739	0.47537	0.47522	0.882595	6770	0	-0.50739
GABRR2	1	0.52463	0.5242	0.852414	7542	0	-0.50739	0.47537	0.47522	0.882595	6751	0	-0.50739
LOC103346906	1	0.52463	0.5242	0.852414	7543	0	-0.50739	0.47537	0.47522	0.882595	6053	0	-0.50739
GABRG1	1	0.52463	0.5242	0.852414	7544	0	-0.50739	0.47537	0.47522	0.882595	6748	0	-0.50739
LARP4	1	0.52463	0.5242	0.852414	7545	0	-0.50739	0.47537	0.47522	0.882595	6632	0	-0.50739
LOC103346747	1	0.52463	0.5242	0.852414	7546	0	-0.50739	0.47537	0.47522	0.882595	6090	0	-0.50739
GATA1	1	0.52463	0.5242	0.852414	7547	0	-0.50739	0.47537	0.47522	0.882595	6765	0	-0.50739
GART	1	0.52463	0.5242	0.852414	7548	0	-0.50739	0.47537	0.47522	0.882595	6766	0	-0.50739
GALNT9	1	0.52463	0.5242	0.852414	7549	0	-0.50739	0.47537	0.47522	0.882595	6772	0	-0.50739
GALR3	1	0.52463	0.5242	0.852414	7550	0	-0.50739	0.47537	0.47522	0.882595	6762	0	-0.50739
LARS	1	0.52463	0.5242	0.852414	7551	0	-0.50739	0.47537	0.47522	0.882595	6622	0	-0.50739
LOC103347245	1	0.52463	0.5242	0.852414	7552	0	-0.50739	0.47537	0.47522	0.882595	6050	0	-0.50739
GABARAP	1	0.52463	0.5242	0.852414	7553	0	-0.50739	0.47537	0.47522	0.882595	6760	0	-0.50739
G3BP1	1	0.52463	0.5242	0.852414	7554	0	-0.50739	0.47537	0.47522	0.882595	6755	0	-0.50739
FXYD5	1	0.52463	0.5242	0.852414	7555	0	-0.50739	0.47537	0.47522	0.882595	6757	0	-0.50739
G0S2	1	0.52463	0.5242	0.852414	7556	0	-0.50739	0.47537	0.47522	0.882595	6756	0	-0.50739
LOC103347091	1	0.52463	0.5242	0.852414	7557	0	-0.50739	0.47537	0.47522	0.882595	6046	0	-0.50739
LOC103347049	1	0.52463	0.5242	0.852414	7558	0	-0.50739	0.47537	0.47522	0.882595	6058	0	-0.50739
LOC103347043	1	0.52463	0.5242	0.852414	7559	0	-0.50739	0.47537	0.47522	0.882595	6055	0	-0.50739
LOC103347060	1	0.52463	0.5242	0.852414	7560	0	-0.50739	0.47537	0.47522	0.882595	6057	0	-0.50739
LOC103347087	1	0.52463	0.5242	0.852414	7561	0	-0.50739	0.47537	0.47522	0.882595	6056	0	-0.50739
GABPB2	1	0.52463	0.5242	0.852414	7562	0	-0.50739	0.47537	0.47522	0.882595	6749	0	-0.50739
GJD2	1	0.52463	0.5242	0.852414	7563	0	-0.50739	0.47537	0.47522	0.882595	6735	0	-0.50739
KLHL15	1	0.52463	0.5242	0.852414	7564	0	-0.50739	0.47537	0.47522	0.882595	7013	0	-0.50739
LOC100347165	1	0.52463	0.5242	0.852414	7565	0	-0.50739	0.47537	0.47522	0.882595	6295	0	-0.50739
LOC100357845	1	0.52463	0.5242	0.852414	7566	0	-0.50739	0.47537	0.47522	0.882595	5854	0	-0.50739
LOC100358172	1	0.52463	0.5242	0.852414	7567	0	-0.50739	0.47537	0.47522	0.882595	5914	0	-0.50739
KLHL18	1	0.52463	0.5242	0.852414	7568	0	-0.50739	0.47537	0.47522	0.882595	7014	0	-0.50739
GPR180	1	0.52463	0.5242	0.852414	7569	0	-0.50739	0.47537	0.47522	0.882595	6645	0	-0.50739
KLHDC8B	1	0.52463	0.5242	0.852414	7570	0	-0.50739	0.47537	0.47522	0.882595	7034	0	-0.50739
LOC100357515	1	0.52463	0.5242	0.852414	7571	0	-0.50739	0.47537	0.47522	0.882595	5863	0	-0.50739
LOC100357520	1	0.52463	0.5242	0.852414	7572	0	-0.50739	0.47537	0.47522	0.882595	5862	0	-0.50739
LOC100357829	1	0.52463	0.5242	0.852414	7573	0	-0.50739	0.47537	0.47522	0.882595	5845	0	-0.50739
LOC100357742	1	0.52463	0.5242	0.852414	7574	0	-0.50739	0.47537	0.47522	0.882595	5837	0	-0.50739
GPR137B	1	0.52463	0.5242	0.852414	7575	0	-0.50739	0.47537	0.47522	0.882595	6653	0	-0.50739
LOC100358830	1	0.52463	0.5242	0.852414	7576	0	-0.50739	0.47537	0.47522	0.882595	5931	0	-0.50739
LOC100358659	1	0.52463	0.5242	0.852414	7577	0	-0.50739	0.47537	0.47522	0.882595	5927	0	-0.50739
GOLT1A	1	0.52463	0.5242	0.852414	7578	0	-0.50739	0.47537	0.47522	0.882595	6789	0	-0.50739
GOLPH3	1	0.52463	0.5242	0.852414	7579	0	-0.50739	0.47537	0.47522	0.882595	6794	0	-0.50739
LOC100346861	1	0.52463	0.5242	0.852414	7580	0	-0.50739	0.47537	0.47522	0.882595	6320	0	-0.50739
GOSR2	1	0.52463	0.5242	0.852414	7581	0	-0.50739	0.47537	0.47522	0.882595	6793	0	-0.50739
LOC100347143	1	0.52463	0.5242	0.852414	7582	0	-0.50739	0.47537	0.47522	0.882595	6279	0	-0.50739
LOC100358462	1	0.52463	0.5242	0.852414	7583	0	-0.50739	0.47537	0.47522	0.882595	5917	0	-0.50739
KLHL3	1	0.52463	0.5242	0.852414	7584	0	-0.50739	0.47537	0.47522	0.882595	7019	0	-0.50739
GP9	1	0.52463	0.5242	0.852414	7585	0	-0.50739	0.47537	0.47522	0.882595	6652	0	-0.50739
KLHL33	1	0.52463	0.5242	0.852414	7586	0	-0.50739	0.47537	0.47522	0.882595	6950	0	-0.50739
LOC100347240	1	0.52463	0.5242	0.852414	7587	0	-0.50739	0.47537	0.47522	0.882595	6298	0	-0.50739
KLF13	1	0.52463	0.5242	0.852414	7588	0	-0.50739	0.47537	0.47522	0.882595	7030	0	-0.50739
LOC100356415	1	0.52463	0.5242	0.852414	7589	0	-0.50739	0.47537	0.47522	0.882595	6459	0	-0.50739
GPR50	1	0.52463	0.5242	0.852414	7590	0	-0.50739	0.47537	0.47522	0.882595	6646	0	-0.50739
KLF15	1	0.52463	0.5242	0.852414	7591	0	-0.50739	0.47537	0.47522	0.882595	7026	0	-0.50739
LOC100347356	1	0.52463	0.5242	0.852414	7592	0	-0.50739	0.47537	0.47522	0.882595	6363	0	-0.50739
GPRC5C	1	0.52463	0.5242	0.852414	7593	0	-0.50739	0.47537	0.47522	0.882595	6663	0	-0.50739
KIRREL2	1	0.52463	0.5242	0.852414	7594	0	-0.50739	0.47537	0.47522	0.882595	7028	0	-0.50739
GRHL1	1	0.52463	0.5242	0.852414	7595	0	-0.50739	0.47537	0.47522	0.882595	6657	0	-0.50739
LOC100347383	1	0.52463	0.5242	0.852414	7596	0	-0.50739	0.47537	0.47522	0.882595	6380	0	-0.50739
LOC100356160	1	0.52463	0.5242	0.852414	7597	0	-0.50739	0.47537	0.47522	0.882595	6470	0	-0.50739
GPRIN1	1	0.52463	0.5242	0.852414	7598	0	-0.50739	0.47537	0.47522	0.882595	6666	0	-0.50739
LOC100356497	1	0.52463	0.5242	0.852414	7599	0	-0.50739	0.47537	0.47522	0.882595	6462	0	-0.50739
LOC100347275	1	0.52463	0.5242	0.852414	7600	0	-0.50739	0.47537	0.47522	0.882595	6287	0	-0.50739
LOC100357201	1	0.52463	0.5242	0.852414	7601	0	-0.50739	0.47537	0.47522	0.882595	5868	0	-0.50739
KLF6	1	0.52463	0.5242	0.852414	7602	0	-0.50739	0.47537	0.47522	0.882595	7032	0	-0.50739
LOC100357370	1	0.52463	0.5242	0.852414	7603	0	-0.50739	0.47537	0.47522	0.882595	5858	0	-0.50739
LOC100357368	1	0.52463	0.5242	0.852414	7604	0	-0.50739	0.47537	0.47522	0.882595	5859	0	-0.50739
LOC100357197	1	0.52463	0.5242	0.852414	7605	0	-0.50739	0.47537	0.47522	0.882595	5869	0	-0.50739
LOC100347279	1	0.52463	0.5242	0.852414	7606	0	-0.50739	0.47537	0.47522	0.882595	6366	0	-0.50739
LOC100356714	1	0.52463	0.5242	0.852414	7607	0	-0.50739	0.47537	0.47522	0.882595	6465	0	-0.50739
LOC100356881	1	0.52463	0.5242	0.852414	7608	0	-0.50739	0.47537	0.47522	0.882595	5885	0	-0.50739
KLF3	1	0.52463	0.5242	0.852414	7609	0	-0.50739	0.47537	0.47522	0.882595	7031	0	-0.50739
GPR4	1	0.52463	0.5242	0.852414	7610	0	-0.50739	0.47537	0.47522	0.882595	6647	0	-0.50739
KLK5	1	0.52463	0.5242	0.852414	7611	0	-0.50739	0.47537	0.47522	0.882595	6955	0	-0.50739
KRT222	1	0.52463	0.5242	0.852414	7612	0	-0.50739	0.47537	0.47522	0.882595	6934	0	-0.50739
LOC100345568	1	0.52463	0.5242	0.852414	7613	0	-0.50739	0.47537	0.47522	0.882595	7346	0	-0.50739
LOC100345385	1	0.52463	0.5242	0.852414	7614	0	-0.50739	0.47537	0.47522	0.882595	7368	0	-0.50739
GLRB	1	0.52463	0.5242	0.852414	7615	0	-0.50739	0.47537	0.47522	0.882595	6823	0	-0.50739
GLTPD2	1	0.52463	0.5242	0.852414	7616	0	-0.50739	0.47537	0.47522	0.882595	6826	0	-0.50739
GM2A	1	0.52463	0.5242	0.852414	7617	0	-0.50739	0.47537	0.47522	0.882595	6825	0	-0.50739
LOC100345995	1	0.52463	0.5242	0.852414	7618	0	-0.50739	0.47537	0.47522	0.882595	7273	0	-0.50739
GNAI1	1	0.52463	0.5242	0.852414	7619	0	-0.50739	0.47537	0.47522	0.882595	6816	0	-0.50739
LOC100345894	1	0.52463	0.5242	0.852414	7620	0	-0.50739	0.47537	0.47522	0.882595	7271	0	-0.50739
LOC103344971	1	0.52463	0.5242	0.852414	7621	0	-0.50739	0.47537	0.47522	0.882595	5756	0	-0.50739
GNA14	1	0.52463	0.5242	0.852414	7622	0	-0.50739	0.47537	0.47522	0.882595	6820	0	-0.50739
LOC103345078	1	0.52463	0.5242	0.852414	7623	0	-0.50739	0.47537	0.47522	0.882595	5771	0	-0.50739
KRT4	1	0.52463	0.5242	0.852414	7624	0	-0.50739	0.47537	0.47522	0.882595	6687	0	-0.50739
GLDN	1	0.52463	0.5242	0.852414	7625	0	-0.50739	0.47537	0.47522	0.882595	6808	0	-0.50739
GLDC	1	0.52463	0.5242	0.852414	7626	0	-0.50739	0.47537	0.47522	0.882595	6810	0	-0.50739
KSR2	1	0.52463	0.5242	0.852414	7627	0	-0.50739	0.47537	0.47522	0.882595	6695	0	-0.50739
LOC103345344	1	0.52463	0.5242	0.852414	7628	0	-0.50739	0.47537	0.47522	0.882595	5750	0	-0.50739
GLI1	1	0.52463	0.5242	0.852414	7629	0	-0.50739	0.47537	0.47522	0.882595	6807	0	-0.50739
KRT3	1	0.52463	0.5242	0.852414	7630	0	-0.50739	0.47537	0.47522	0.882595	6980	0	-0.50739
LOC103345089	1	0.52463	0.5242	0.852414	7631	0	-0.50739	0.47537	0.47522	0.882595	5773	0	-0.50739
GLP2R	1	0.52463	0.5242	0.852414	7632	0	-0.50739	0.47537	0.47522	0.882595	6805	0	-0.50739
LOC103345142	1	0.52463	0.5242	0.852414	7633	0	-0.50739	0.47537	0.47522	0.882595	5765	0	-0.50739
GLP1R	1	0.52463	0.5242	0.852414	7634	0	-0.50739	0.47537	0.47522	0.882595	6806	0	-0.50739
LOC100346046	1	0.52463	0.5242	0.852414	7635	0	-0.50739	0.47537	0.47522	0.882595	7305	0	-0.50739
LOC100358997	1	0.52463	0.5242	0.852414	7636	0	-0.50739	0.47537	0.47522	0.882595	5890	0	-0.50739
GNG2	1	0.52463	0.5242	0.852414	7637	0	-0.50739	0.47537	0.47522	0.882595	6787	0	-0.50739
LOC100346597	1	0.52463	0.5242	0.852414	7638	0	-0.50739	0.47537	0.47522	0.882595	6308	0	-0.50739
LOC100359190	1	0.52463	0.5242	0.852414	7639	0	-0.50739	0.47537	0.47522	0.882595	5884	0	-0.50739
LOC100359074	1	0.52463	0.5242	0.852414	7640	0	-0.50739	0.47537	0.47522	0.882595	5894	0	-0.50739
GNG3	1	0.52463	0.5242	0.852414	7641	0	-0.50739	0.47537	0.47522	0.882595	6786	0	-0.50739
LOC100358919	1	0.52463	0.5242	0.852414	7642	0	-0.50739	0.47537	0.47522	0.882595	5922	0	-0.50739
LOC100346758	1	0.52463	0.5242	0.852414	7643	0	-0.50739	0.47537	0.47522	0.882595	6322	0	-0.50739
LOC100358922	1	0.52463	0.5242	0.852414	7644	0	-0.50739	0.47537	0.47522	0.882595	5921	0	-0.50739
GNRH1	1	0.52463	0.5242	0.852414	7645	0	-0.50739	0.47537	0.47522	0.882595	6781	0	-0.50739
LOC100346708	1	0.52463	0.5242	0.852414	7646	0	-0.50739	0.47537	0.47522	0.882595	6325	0	-0.50739
LOC100346527	1	0.52463	0.5242	0.852414	7647	0	-0.50739	0.47537	0.47522	0.882595	7153	0	-0.50739
LOC100346050	1	0.52463	0.5242	0.852414	7648	0	-0.50739	0.47537	0.47522	0.882595	7438	0	-0.50739
LOC103344942	1	0.52463	0.5242	0.852414	7649	0	-0.50739	0.47537	0.47522	0.882595	5898	0	-0.50739
LOC103344970	1	0.52463	0.5242	0.852414	7650	0	-0.50739	0.47537	0.47522	0.882595	5753	0	-0.50739
GNAI3	1	0.52463	0.5242	0.852414	7651	0	-0.50739	0.47537	0.47522	0.882595	6819	0	-0.50739
KPNB1	1	0.52463	0.5242	0.852414	7652	0	-0.50739	0.47537	0.47522	0.882595	6933	0	-0.50739
GNAT1	1	0.52463	0.5242	0.852414	7653	0	-0.50739	0.47537	0.47522	0.882595	6818	0	-0.50739
LOC100359206	1	0.52463	0.5242	0.852414	7654	0	-0.50739	0.47537	0.47522	0.882595	5886	0	-0.50739
GNAT2	1	0.52463	0.5242	0.852414	7655	0	-0.50739	0.47537	0.47522	0.882595	6817	0	-0.50739
LOC100346415	1	0.52463	0.5242	0.852414	7656	0	-0.50739	0.47537	0.47522	0.882595	7142	0	-0.50739
LOC100359295	1	0.52463	0.5242	0.852414	7657	0	-0.50739	0.47537	0.47522	0.882595	5905	0	-0.50739
LOC100346171	1	0.52463	0.5242	0.852414	7658	0	-0.50739	0.47537	0.47522	0.882595	7113	0	-0.50739
SCGN	1	0.52463	0.5242	0.852414	7659	0	-0.50739	0.47537	0.47522	0.882595	5970	0	-0.50739
SCFD1	1	0.52463	0.5242	0.852414	7660	0	-0.50739	0.47537	0.47522	0.882595	5972	0	-0.50739
SCNM1	1	0.52463	0.5242	0.852414	7661	0	-0.50739	0.47537	0.47522	0.882595	6117	0	-0.50739
USP10	1	0.52463	0.5242	0.852414	7662	0	-0.50739	0.47537	0.47522	0.882595	7338	0	-0.50739
SCNN1A	1	0.52463	0.5242	0.852414	7663	0	-0.50739	0.47537	0.47522	0.882595	6123	0	-0.50739
USP53	1	0.52463	0.5242	0.852414	7664	0	-0.50739	0.47537	0.47522	0.882595	7324	0	-0.50739
SAR1B	1	0.52463	0.5242	0.852414	7665	0	-0.50739	0.47537	0.47522	0.882595	5981	0	-0.50739
SCAMP1	1	0.52463	0.5242	0.852414	7666	0	-0.50739	0.47537	0.47522	0.882595	5977	0	-0.50739
USP40	1	0.52463	0.5242	0.852414	7667	0	-0.50739	0.47537	0.47522	0.882595	7341	0	-0.50739
SCEL	1	0.52463	0.5242	0.852414	7668	0	-0.50739	0.47537	0.47522	0.882595	5962	0	-0.50739
UPRT	1	0.52463	0.5242	0.852414	7669	0	-0.50739	0.47537	0.47522	0.882595	6754	0	-0.50739
SERINC2	1	0.52463	0.5242	0.852414	7670	0	-0.50739	0.47537	0.47522	0.882595	6152	0	-0.50739
SEMA7A	1	0.52463	0.5242	0.852414	7671	0	-0.50739	0.47537	0.47522	0.882595	6147	0	-0.50739
SERPINE2	1	0.52463	0.5242	0.852414	7672	0	-0.50739	0.47537	0.47522	0.882595	6129	0	-0.50739
SF3B1	1	0.52463	0.5242	0.852414	7673	0	-0.50739	0.47537	0.47522	0.882595	6048	0	-0.50739
SETD7	1	0.52463	0.5242	0.852414	7674	0	-0.50739	0.47537	0.47522	0.882595	6072	0	-0.50739
SELO	1	0.52463	0.5242	0.852414	7675	0	-0.50739	0.47537	0.47522	0.882595	6114	0	-0.50739
SCRN1	1	0.52463	0.5242	0.852414	7676	0	-0.50739	0.47537	0.47522	0.882595	6107	0	-0.50739
SEMA3A	1	0.52463	0.5242	0.852414	7677	0	-0.50739	0.47537	0.47522	0.882595	6111	0	-0.50739
SEMA3B	1	0.52463	0.5242	0.852414	7678	0	-0.50739	0.47537	0.47522	0.882595	6110	0	-0.50739
UPK1A	1	0.52463	0.5242	0.852414	7679	0	-0.50739	0.47537	0.47522	0.882595	6753	0	-0.50739
VPS4B	1	0.52463	0.5242	0.852414	7680	0	-0.50739	0.47537	0.47522	0.882595	7308	0	-0.50739
